file,TOOL,Ass1_label,Ass2_label,ID/OOD Human,ID/OOD Selforacle 9999,ID/OOD DAIV,ID/OOD DeepSVDD,Svdd scores,ID_cleaned,ID/OOD Selforacle 99999,ID/OOD LLM,ID/OOD LLM2
sv_97.npy,sv,ood,id,?,id,id,id,0.0001240272540599,sv_97,id,ood,id
ox_63.npy,ox,id,id,id,id,id,id,0.0003338602837175,ox_63,id,id,id
dlf_47.npy,dlf,id,id,id,id,id,id,0.0017056195065379,dlf_47,id,id,id
dx_101.npy,dx,id,id,id,id,id,id,0.000517469830811,dx_101,id,id,id
ox_6.npy,ox,id,,?,id,id,id,0.0008513967040926,ox_6,id,id,id
dx_87.npy,dx,id,id,id,id,id,id,0.0025876387953758,dx_87,id,id,id
ox_54.npy,ox,id,id,id,id,id,id,3.844127058982849e-05,ox_54,id,id,id
sv_10.npy,sv,ood,ood,ood,id,id,id,-0.0007459849584847,sv_10,id,ood,id
ox_108.npy,ox,ood,ood,ood,id,id,id,0.0016031367704272,ox_108,id,id,id
ox_74.npy,ox,ood,ood,ood,id,id,id,0.0012902985326945,ox_74,id,id,id
sv_109.npy,sv,ood,id,?,id,id,id,0.0001094944309443,sv_109,id,ood,id
ox_85.npy,ox,ood,ood,ood,id,id,id,0.0002237502485513,ox_85,id,id,id
dx_107.npy,dx,ood,ood,ood,id,id,id,0.0005378832574933,dx_107,id,id,id
dx_20.npy,dx,ood,ood,ood,id,id,id,0.0002635116688907,dx_20,id,ood,id
ox_83.npy,ox,ood,id,?,id,id,id,0.0008929502218961,ox_83,id,id,id
dlf_5.npy,dlf,ood,ood,ood,id,id,id,0.0018727071583271,dlf_5,id,id,id
dlf_35.npy,dlf,ood,ood,ood,id,id,id,0.0009351819753646,dlf_35,id,id,id
ox_61.npy,ox,id,ood,?,id,id,id,0.0011820821091532,ox_61,id,id,id
dx_116.npy,dx,id,ood,?,id,id,id,0.0001529434230178,dx_116,id,id,id
sv_16.npy,sv,id,id,id,id,id,id,0.0002221625763922,sv_16,id,id,ood
sv_57.npy,sv,ood,ood,ood,id,id,id,0.002099011093378,sv_57,id,ood,id
dlf_46.npy,dlf,id,ood,?,id,id,id,0.0001880694180727,dlf_46,id,id,id
ox_81.npy,ox,id,ood,?,id,id,id,0.0010935408063232,ox_81,id,id,id
ox_28.npy,ox,id,ood,?,id,id,id,0.0008223734330385,ox_28,id,id,id
sv_34.npy,sv,id,ood,?,id,id,id,-1.1155614629387856e-05,sv_34,id,ood,id
ox_22.npy,ox,id,ood,?,id,id,id,0.0004419877659529,ox_22,id,id,id
sv_13.npy,sv,id,id,id,id,id,id,0.001045744633302,sv_13,id,ood,id
ox_4.npy,ox,ood,id,?,id,id,id,0.001703081652522,ox_4,id,id,id
dlf_89.npy,dlf,ood,id,?,id,id,id,0.0018143942579627,dlf_89,id,id,id
dx_53.npy,dx,ood,id,?,id,id,id,0.0017706546932458,dx_53,id,id,id
sv_53.npy,sv,ood,ood,ood,id,id,id,-0.0005031763575971,sv_53,id,ood,ood
dlf_96.npy,dlf,ood,id,?,id,id,id,0.0018464671447873,dlf_96,id,id,id
sv_98.npy,sv,ood,ood,ood,id,id,id,0.0002744256053119,sv_98,id,ood,id
dlf_54.npy,dlf,ood,id,?,id,id,id,0.0013663130812346,dlf_54,id,id,id
dlf_49.npy,dlf,ood,id,?,id,id,id,0.0025979643687605,dlf_49,id,id,id
sv_40.npy,sv,ood,id,?,id,id,id,0.0013057892210781,sv_40,id,ood,id
sv_51.npy,sv,ood,ood,ood,id,id,id,0.001577416434884,sv_51,id,ood,ood
dlf_85.npy,dlf,id,id,id,id,id,id,0.0013157706707715,dlf_85,id,id,id
dx_56.npy,dx,id,id,id,id,id,id,0.0001072885934263,dx_56,id,id,id
ox_48.npy,ox,id,id,id,id,id,id,0.0003764070570468,ox_48,id,id,id
dlf_59.npy,dlf,id,id,id,id,id,id,0.0012659961357712,dlf_59,id,id,id
ox_99.npy,ox,id,id,id,id,id,id,4.247832112014294e-05,ox_99,id,id,id
dlf_76.npy,dlf,id,id,id,id,id,id,0.001289309002459,dlf_76,id,id,id
dx_41.npy,dx,id,id,id,id,id,id,0.0018525039777159,dx_41,id,id,id
dlf_15.npy,dlf,id,id,id,id,id,id,0.0025957212783396,dlf_15,id,id,id
ox_3.npy,ox,id,id,id,id,id,id,0.0005972876679152,ox_3,id,id,id
dlf_50.npy,dlf,id,id,id,id,id,id,0.0006145155057311,dlf_50,id,id,ood
ox_39.npy,ox,id,id,id,id,id,id,0.0007579801604151,ox_39,id,ood,id
ox_78.npy,ox,id,id,id,id,id,id,0.0017472160980105,ox_78,id,id,id
dlf_38.npy,dlf,id,id,id,id,id,id,0.0014914353378117,dlf_38,id,id,id
ox_18.npy,ox,id,id,id,id,id,id,0.0018858257681131,ox_18,id,id,id
sv_37.npy,sv,id,id,id,id,id,id,0.000498617766425,sv_37,id,ood,id
dlf_29.npy,dlf,id,id,id,id,id,id,0.002409768756479,dlf_29,id,id,id
dx_106.npy,dx,id,id,id,id,id,id,0.0007086384575814,dx_106,id,id,id
sv_38.npy,sv,ood,id,?,id,id,id,0.0016260319389402,sv_38,id,ood,ood
ox_5.npy,ox,id,id,id,id,id,id,0.0005348823033273,ox_5,id,id,id
sv_86.npy,sv,id,id,id,id,id,id,0.0008314794395118,sv_86,id,id,id
dx_94.npy,dx,id,id,id,id,id,id,-0.0004355954006314,dx_94,id,id,id
dx_49.npy,dx,id,id,id,id,id,id,0.0019463282078504,dx_49,id,id,id
ox_103.npy,ox,id,id,id,id,id,id,-6.931368261575699e-07,ox_103,id,id,id
dlf_9.npy,dlf,id,id,id,id,id,id,0.0012523948680609,dlf_9,id,id,ood
dx_90.npy,dx,id,id,id,id,id,ood,0.0032981447875499,dx_90,id,id,id
dlf_4.npy,dlf,id,id,id,id,id,id,0.0012928210198879,dlf_4,id,id,ood
sv_96.npy,sv,id,id,id,id,id,id,0.0007166569121181,sv_96,id,ood,ood
ox_98.npy,ox,id,id,id,id,id,id,0.001692296937108,ox_98,id,id,id
sv_90.npy,sv,id,ood,?,id,id,id,0.0006350290495902,sv_90,id,ood,id
dx_113.npy,dx,id,id,id,id,id,id,0.0024230759590864,dx_113,id,id,ood
ox_23.npy,ox,id,id,id,id,id,id,-0.0001901346258819,ox_23,id,id,id
dlf_30.npy,dlf,id,id,id,id,id,ood,0.0034031020477414,dlf_30,id,id,id
dlf_39.npy,dlf,id,id,id,id,id,id,0.0013882955536246,dlf_39,id,id,ood
dx_55.npy,dx,id,id,id,id,id,id,2.011866308748722e-05,dx_55,id,id,id
dx_105.npy,dx,id,id,id,id,id,id,0.0022445390932261,dx_105,id,id,id
dx_47.npy,dx,id,id,id,id,id,id,-0.0004044456873089,dx_47,id,id,id
ox_38.npy,ox,id,ood,?,id,id,id,0.0004239969421178,ox_38,id,id,id
ox_76.npy,ox,id,id,id,id,id,id,0.002416260074824,ox_76,id,ood,id
ox_51.npy,ox,id,id,id,id,id,id,0.0009262380190193,ox_51,id,ood,id
dx_102.npy,dx,id,id,id,id,id,id,0.0011980305425822,dx_102,id,id,id
dlf_109.npy,dlf,id,id,id,id,id,id,0.0023275460116565,dlf_109,id,id,id
dlf_37.npy,dlf,id,id,id,id,id,id,0.0016542277298867,dlf_37,id,id,id
ox_111.npy,ox,id,id,id,id,id,id,0.0002421161625534,ox_111,id,id,id
dx_17.npy,dx,id,id,id,id,id,id,0.0007086384575814,dx_17,id,id,id
dlf_84.npy,dlf,id,id,id,id,id,id,0.0009630427230149,dlf_84,id,id,id
dlf_1.npy,dlf,id,id,id,id,id,id,0.0015113558620214,dlf_1,id,id,id
dlf_62.npy,dlf,id,id,id,id,id,id,0.0022474080324172,dlf_62,id,id,ood
sv_99.npy,sv,id,id,id,id,id,id,0.0012631611898541,sv_99,id,ood,id
ox_89.npy,ox,id,id,id,id,id,id,0.0008192253299057,ox_89,id,id,id
dlf_25.npy,dlf,id,id,id,id,id,id,0.0017475117929279,dlf_25,id,id,id
ox_30.npy,ox,ood,id,?,id,id,id,0.0008465042337775,ox_30,id,id,id
dlf_34.npy,dlf,ood,id,?,id,id,id,0.0016875914297997,dlf_34,id,id,id
dx_88.npy,dx,ood,id,?,id,id,ood,0.0027591399848461,dx_88,id,id,id
ox_96.npy,ox,ood,id,?,id,id,id,-4.912586882710457e-05,ox_96,id,id,id
sv_62.npy,sv,ood,ood,ood,id,id,id,0.0005515380762517,sv_62,id,ood,id
sv_100.npy,sv,ood,id,?,id,id,id,0.001838450320065,sv_100,id,ood,id
ox_27.npy,ox,ood,id,?,id,id,id,0.0006530419923365,ox_27,id,id,id
ox_53.npy,ox,ood,id,?,id,id,id,0.0006056725978851,ox_53,id,id,id
ox_56.npy,ox,ood,id,?,id,id,id,1.279311254620552e-05,ox_56,id,id,id
dlf_56.npy,dlf,ood,id,?,id,id,id,0.0010986109264194,dlf_56,id,id,id
ox_105.npy,ox,id,id,id,id,id,id,-0.0002387359272688,ox_105,id,id,id
dx_48.npy,dx,id,id,id,id,id,id,0.0012172660790383,dx_48,id,id,id
sv_94.npy,sv,id,ood,?,id,id,id,-0.0001007681712508,sv_94,id,ood,id
dx_69.npy,dx,id,id,id,id,id,id,0.0017699291929602,dx_69,id,id,id
sv_65.npy,sv,id,id,id,id,id,ood,0.0032382518984377,sv_65,id,ood,id
dlf_107.npy,dlf,id,id,id,id,id,id,0.0024165753275156,dlf_107,id,id,ood
dlf_65.npy,dlf,id,id,id,id,id,id,0.0020769848488271,dlf_65,id,id,id
sv_52.npy,sv,id,id,id,id,id,id,0.0011234721168875,sv_52,id,id,id
dlf_26.npy,dlf,id,id,id,id,id,id,0.0010202776174992,dlf_26,id,id,ood
ox_24.npy,ox,id,id,id,id,id,id,0.0022997194901108,ox_24,id,id,id
sv_39.npy,sv,id,ood,?,id,id,id,0.0005920678377151,sv_39,id,id,id
dx_72.npy,dx,id,ood,?,id,id,id,0.0006105052307248,dx_72,id,id,ood
dlf_44.npy,dlf,id,ood,?,id,id,id,0.0015893406234681,dlf_44,id,id,id
dx_75.npy,dx,id,ood,?,id,id,id,0.0005468032322824,dx_75,id,id,id
sv_44.npy,sv,id,ood,?,id,id,id,-0.0001834121067076,sv_44,id,ood,id
sv_101.npy,sv,id,ood,?,id,id,id,0.0003739367239177,sv_101,id,id,id
dx_3.npy,dx,id,ood,?,id,id,id,-4.5015476644039154e-05,dx_3,id,id,id
sv_110.npy,sv,id,ood,?,id,id,id,0.0005581034347414,sv_110,id,id,id
sv_63.npy,sv,id,ood,?,id,id,id,0.0004343744367361,sv_63,id,id,id
sv_4.npy,sv,id,ood,?,id,id,id,0.0016295630484819,sv_4,id,ood,id
dx_70.npy,dx,id,id,id,id,id,id,0.0014733574353158,dx_70,id,id,id
dx_76.npy,dx,id,id,id,id,id,ood,0.0057287504896521,dx_76,id,id,id
ox_86.npy,ox,id,id,id,id,id,id,0.001842841040343,ox_86,id,id,id
dx_43.npy,dx,id,id,id,id,id,id,2.5892164558172223e-05,dx_43,id,id,id
dx_68.npy,dx,id,id,id,id,id,id,0.000407873885706,dx_68,id,id,id
sv_50.npy,sv,id,id,id,id,id,id,0.0018285289406776,sv_50,id,id,id
dlf_95.npy,dlf,id,id,id,id,id,id,0.001463636290282,dlf_95,id,id,id
dx_59.npy,dx,id,id,id,id,id,id,0.0024799266830086,dx_59,id,id,id
sv_83.npy,sv,ood,ood,ood,id,id,id,-0.0002578480634838,sv_83,id,ood,ood
dlf_69.npy,dlf,id,id,id,id,id,id,0.0014769001863896,dlf_69,id,id,ood
dlf_11.npy,dlf,id,id,id,ood,id,id,0.0013343985192477,dlf_11,id,id,id
dlf_106.npy,dlf,id,id,id,id,id,id,0.00170823559165,dlf_106,id,id,id
sv_56.npy,sv,id,id,id,id,id,id,4.76387795060873e-05,sv_56,id,ood,id
dx_21.npy,dx,id,id,id,id,id,ood,0.0033343201503157,dx_21,id,id,id
dlf_103.npy,dlf,id,id,id,id,id,id,0.0005588526837527,dlf_103,id,id,ood
sv_11.npy,sv,ood,ood,ood,id,id,id,0.0003493668045848,sv_11,id,id,id
dlf_119.npy,dlf,id,id,id,id,id,id,-0.0003626272082328,dlf_119,id,id,id
dx_99.npy,dx,id,id,id,id,id,id,0.0009169226977974,dx_99,id,id,id
sv_61.npy,sv,id,ood,?,id,id,id,0.0019130213186144,sv_61,id,ood,ood
ox_59.npy,ox,id,id,id,id,id,id,0.0017650411464273,ox_59,id,id,id
ox_2.npy,ox,ood,ood,ood,id,id,id,0.0012703742831945,ox_2,id,id,id
dlf_52.npy,dlf,ood,ood,ood,id,id,id,0.0020349863916635,dlf_52,id,id,id
dlf_117.npy,dlf,ood,ood,ood,id,id,id,0.0008713372517377,dlf_117,id,id,ood
ox_15.npy,ox,ood,ood,ood,id,id,id,-0.0003392240032553,ox_15,id,id,id
dlf_67.npy,dlf,ood,id,?,id,id,ood,0.0044175996445119,dlf_67,id,id,id
sv_84.npy,sv,ood,id,?,id,id,id,-0.0002093452494591,sv_84,id,ood,id
ox_110.npy,ox,ood,ood,ood,id,id,id,0.0016022389754652,ox_110,id,id,id
ox_52.npy,ox,ood,ood,ood,id,id,id,0.0011015953496098,ox_52,id,id,id
sv_35.npy,sv,ood,ood,ood,id,id,ood,0.0044633923098444,sv_35,id,ood,id
ox_21.npy,ox,ood,ood,ood,id,id,id,0.0007630593609064,ox_21,id,id,id
dx_115.npy,dx,id,ood,?,id,id,id,0.0003732945770025,dx_115,id,id,id
ox_19.npy,ox,id,ood,?,id,id,id,3.821635618805885e-05,ox_19,id,id,id
ox_90.npy,ox,id,ood,?,id,id,id,5.16907311975956e-05,ox_90,id,id,id
sv_9.npy,sv,ood,ood,ood,id,id,id,-4.637846723198891e-05,sv_9,id,ood,ood
dlf_90.npy,dlf,id,ood,?,id,id,id,0.0023294235579669,dlf_90,id,id,id
dlf_68.npy,dlf,id,ood,?,id,id,id,0.0008573632221668,dlf_68,id,id,id
sv_102.npy,sv,id,ood,?,id,id,id,-0.0002403380349278,sv_102,id,id,ood
dlf_86.npy,dlf,id,ood,?,id,id,id,0.0026333215646445,dlf_86,id,id,id
ox_12.npy,ox,id,ood,?,id,id,id,0.0001612114720046,ox_12,id,id,id
ox_20.npy,ox,id,ood,?,id,id,id,0.0010149893350899,ox_20,id,id,id
ox_45.npy,ox,ood,id,?,id,id,id,0.0008208020590245,ox_45,id,id,id
ox_100.npy,ox,id,id,id,id,id,id,0.0009437892585992,ox_100,id,id,id
dx_9.npy,dx,id,id,id,id,id,id,0.0003701811656355,dx_9,id,id,id
dlf_41.npy,dlf,id,id,id,id,id,id,0.0003535046707838,dlf_41,id,id,ood
sv_74.npy,sv,ood,ood,ood,id,id,id,0.0019506262615323,sv_74,id,ood,id
dx_19.npy,dx,ood,id,?,id,id,id,0.0003169777337461,dx_19,id,id,id
dlf_111.npy,dlf,id,id,id,id,id,id,0.0009446395561099,dlf_111,id,id,id
dx_86.npy,dx,id,id,id,id,id,id,0.0007859296165406,dx_86,id,id,id
dlf_22.npy,dlf,id,id,id,id,id,id,0.0008807145059108,dlf_22,id,ood,ood
dlf_43.npy,dlf,id,id,id,id,id,id,0.0008993009105324,dlf_43,id,id,id
dx_57.npy,dx,ood,id,?,ood,id,id,0.002568160649389,dx_57,id,id,id
dx_7.npy,dx,ood,id,?,id,id,id,-0.0001257923431694,dx_7,id,id,id
dlf_83.npy,dlf,ood,id,?,id,id,id,0.0016522537916898,dlf_83,id,id,id
sv_106.npy,sv,ood,id,?,id,id,id,0.0003808257170021,sv_106,id,ood,id
ox_117.npy,ox,ood,id,?,id,id,id,-0.0003589922562241,ox_117,id,ood,ood
dx_89.npy,dx,ood,id,?,id,id,id,0.000447507482022,dx_89,id,id,id
ox_82.npy,ox,ood,id,?,id,id,id,0.0005250337999314,ox_82,id,id,id
dx_29.npy,dx,ood,id,?,id,id,id,0.0017706546932458,dx_29,id,id,id
dlf_31.npy,dlf,ood,id,?,id,id,id,0.0019771209917962,dlf_31,id,id,id
ox_101.npy,ox,ood,id,?,id,id,id,0.0002893935889005,ox_101,id,id,id
